file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-ee-H.hepmc3.gz,64.97,16,35.59,FastJet,Kt,N2Plain,1.0,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,98.37,FastJet,Kt,N2Plain,1.0,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,174.44,FastJet,Kt,N2Plain,1.0,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,243.87,FastJet,Kt,N2Plain,1.0,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,312.48,FastJet,Kt,N2Plain,1.0,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,312.59,FastJet,Kt,N2Plain,1.0,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,481.48,FastJet,Kt,N2Plain,1.0,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,722.37,FastJet,Kt,N2Plain,1.0,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1010.88,FastJet,Kt,N2Plain,1.0,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1440.82,FastJet,Kt,N2Plain,1.0,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1616.04,FastJet,Kt,N2Plain,1.0,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2032.38,FastJet,Kt,N2Plain,1.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,24.07,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,39.43,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,82.99,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,133.68,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,171.19,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,219.42,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,219.05,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,308.12,FastJet,AntiKt,N2Tiled,3.0,-1.0
