File,mean_particles,File_path,n_samples,time_per_event
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,19.48
events-ee-120.hepmc3.gz,47.08,data/events-ee-120.hepmc3.gz,16,21.52
events-ee-150.hepmc3.gz,51.57,data/events-ee-150.hepmc3.gz,16,23.54
events-ee-200.hepmc3.gz,55.9,data/events-ee-200.hepmc3.gz,16,26.15
events-ee-230.hepmc3.gz,60.82,data/events-ee-230.hepmc3.gz,16,28.53
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,30.96
