File,mean_particles,File_path,n_samples,time_per_event
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,15.1604
events-ee-120.hepmc3.gz,47.08,data/events-ee-120.hepmc3.gz,16,17.353089999999998
events-ee-150.hepmc3.gz,51.57,data/events-ee-150.hepmc3.gz,16,19.12159
events-ee-200.hepmc3.gz,55.9,data/events-ee-200.hepmc3.gz,16,22.660999999999998
events-ee-230.hepmc3.gz,60.82,data/events-ee-230.hepmc3.gz,16,24.81311
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,27.867420000000003
