file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1706.2241700000002,Julia,Kt,N2Plain,0.4,1.0
events-ee-Z.hepmc3.gz,43.05,16,21.87,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,36.06,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,73.22,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,118.53,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,152.11,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,197.39,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,197.37,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,276.98,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,396.18,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,531.7,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,718.19,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,820.58,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,994.8,FastJet,AntiKt,N2Tiled,3.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,14.31,FastJet,AntiKt,N2Plain,1.5,-1.0
events-ee-H.hepmc3.gz,64.97,16,24.85,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,53.98,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,95.1,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,131.11,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,172.29,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,172.98,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,263.28,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,395.02,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,556.61,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,795.05,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,898.72,FastJet,AntiKt,N2Plain,1.5,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1135.8,FastJet,AntiKt,N2Plain,1.5,-1.0
events-ee-Z.hepmc3.gz,43.05,16,21.33375,Julia,CA,N2Plain,1.0,0.0
events-ee-H.hepmc3.gz,64.97,16,38.07125,Julia,CA,N2Plain,1.0,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,80.14333,Julia,CA,N2Plain,1.0,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,145.00375,Julia,CA,N2Plain,1.0,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,201.1025,Julia,CA,N2Plain,1.0,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,267.11708000000004,Julia,CA,N2Plain,1.0,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,266.39459,Julia,CA,N2Plain,1.0,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,413.50208,Julia,CA,N2Plain,1.0,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,633.7675,Julia,CA,N2Plain,1.0,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,908.59792,Julia,CA,N2Plain,1.0,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1302.16209,Julia,CA,N2Plain,1.0,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1470.7979200000002,Julia,CA,N2Plain,1.0,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1846.51833,Julia,CA,N2Plain,1.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,22.6375,Julia,CA,N2Plain,1.5,0.0
events-ee-H.hepmc3.gz,64.97,16,38.31458,Julia,CA,N2Plain,1.5,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,84.21833000000001,Julia,CA,N2Plain,1.5,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,150.49917,Julia,CA,N2Plain,1.5,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,206.61957999999998,Julia,CA,N2Plain,1.5,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,275.95542,Julia,CA,N2Plain,1.5,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,271.57625,Julia,CA,N2Plain,1.5,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,414.58167000000003,Julia,CA,N2Plain,1.5,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,629.1795900000001,Julia,CA,N2Plain,1.5,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,918.1525,Julia,CA,N2Plain,1.5,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1305.66625,Julia,CA,N2Plain,1.5,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1453.82875,Julia,CA,N2Plain,1.5,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1825.30084,Julia,CA,N2Plain,1.5,0.0
events-ee-Z.hepmc3.gz,43.05,16,14.99,FastJet,AntiKt,N2Plain,0.4,-1.0
events-ee-H.hepmc3.gz,64.97,16,26.64,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,152.01,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,310.62,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,456.09,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,547.93,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,547.22,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,955.99,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,1348.83,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1960.33,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,2707.34,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,2646.73,FastJet,AntiKt,N2Plain,0.4,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,3426.17,FastJet,AntiKt,N2Plain,0.4,-1.0
events-ee-Z.hepmc3.gz,43.05,16,34.06,Julia,Kt,N2Tiled,3.0,1.0
events-ee-H.hepmc3.gz,64.97,16,54.49625,Julia,Kt,N2Tiled,3.0,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,109.38708000000001,Julia,Kt,N2Tiled,3.0,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,166.04791,Julia,Kt,N2Tiled,3.0,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,205.33125,Julia,Kt,N2Tiled,3.0,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,263.39083999999997,Julia,Kt,N2Tiled,3.0,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,264.62709,Julia,Kt,N2Tiled,3.0,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,353.47458,Julia,Kt,N2Tiled,3.0,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,486.59792,Julia,Kt,N2Tiled,3.0,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,645.32625,Julia,Kt,N2Tiled,3.0,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,847.4875,Julia,Kt,N2Tiled,3.0,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,959.15083,Julia,Kt,N2Tiled,3.0,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1124.795,Julia,Kt,N2Tiled,3.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,16.55,FastJet,Kt,N2Tiled,0.4,1.0
events-ee-H.hepmc3.gz,64.97,16,28.89,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,37.23,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,59.45,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,76.81,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,104.23,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,104.12,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,140.88,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,203.87,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,271.78,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,367.61,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,417.04,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,510.91,FastJet,Kt,N2Tiled,0.4,1.0
events-ee-Z.hepmc3.gz,43.05,16,19.83208,Julia,Kt,N2Tiled,0.2,1.0
events-ee-H.hepmc3.gz,64.97,16,36.59708,Julia,Kt,N2Tiled,0.2,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,31.86541,Julia,Kt,N2Tiled,0.2,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,48.20125,Julia,Kt,N2Tiled,0.2,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,56.15584,Julia,Kt,N2Tiled,0.2,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,78.49,Julia,Kt,N2Tiled,0.2,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,77.60709,Julia,Kt,N2Tiled,0.2,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,96.4525,Julia,Kt,N2Tiled,0.2,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,135.85208,Julia,Kt,N2Tiled,0.2,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,180.59832999999998,Julia,Kt,N2Tiled,0.2,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,238.29792,Julia,Kt,N2Tiled,0.2,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,269.5925,Julia,Kt,N2Tiled,0.2,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,318.51125,Julia,Kt,N2Tiled,0.2,1.0
events-ee-Z.hepmc3.gz,43.05,16,14.37,FastJet,CA,N2Plain,1.5,0.0
events-ee-H.hepmc3.gz,64.97,16,25.35,FastJet,CA,N2Plain,1.5,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,56.1,FastJet,CA,N2Plain,1.5,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,101.56,FastJet,CA,N2Plain,1.5,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,140.79,FastJet,CA,N2Plain,1.5,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,186.94,FastJet,CA,N2Plain,1.5,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,186.78,FastJet,CA,N2Plain,1.5,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,286.73,FastJet,CA,N2Plain,1.5,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,439.88,FastJet,CA,N2Plain,1.5,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,622.64,FastJet,CA,N2Plain,1.5,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,891.14,FastJet,CA,N2Plain,1.5,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1012.79,FastJet,CA,N2Plain,1.5,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1281.88,FastJet,CA,N2Plain,1.5,0.0
events-ee-Z.hepmc3.gz,43.05,16,14.34,FastJet,Kt,N2Plain,1.5,1.0
events-ee-H.hepmc3.gz,64.97,16,25.49,FastJet,Kt,N2Plain,1.5,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,56.84,FastJet,Kt,N2Plain,1.5,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,102.01,FastJet,Kt,N2Plain,1.5,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,140.65,FastJet,Kt,N2Plain,1.5,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,186.09,FastJet,Kt,N2Plain,1.5,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,185.46,FastJet,Kt,N2Plain,1.5,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,284.31,FastJet,Kt,N2Plain,1.5,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,430.5,FastJet,Kt,N2Plain,1.5,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,610.3,FastJet,Kt,N2Plain,1.5,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,876.03,FastJet,Kt,N2Plain,1.5,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,982.8,FastJet,Kt,N2Plain,1.5,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1239.57,FastJet,Kt,N2Plain,1.5,1.0
events-ee-Z.hepmc3.gz,43.05,16,32.90792,Julia,AntiKt,N2Tiled,1.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,51.95792,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,83.46959000000001,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,125.20792,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,149.71875,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,195.12832999999998,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,192.62084,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,246.675,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,325.61583,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,418.41792000000004,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,525.2341700000001,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,574.28042,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,665.45084,Julia,AntiKt,N2Tiled,1.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,34.53334,Julia,Kt,N2Tiled,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,55.213330000000006,Julia,Kt,N2Tiled,2.0,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,101.51791999999999,Julia,Kt,N2Tiled,2.0,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,154.39,Julia,Kt,N2Tiled,2.0,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,188.76791,Julia,Kt,N2Tiled,2.0,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,240.59582999999998,Julia,Kt,N2Tiled,2.0,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,241.64875,Julia,Kt,N2Tiled,2.0,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,319.54875,Julia,Kt,N2Tiled,2.0,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,439.14457999999996,Julia,Kt,N2Tiled,2.0,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,570.7658299999999,Julia,Kt,N2Tiled,2.0,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,734.175,Julia,Kt,N2Tiled,2.0,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,824.3358400000001,Julia,Kt,N2Tiled,2.0,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,974.15958,Julia,Kt,N2Tiled,2.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,21.53709,Julia,AntiKt,N2Plain,1.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,37.688340000000004,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,78.99125,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,141.12125,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,196.16042000000002,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,259.23958000000005,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,263.82333,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,402.95542,Julia,AntiKt,N2Plain,1.0,-1.0
