file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-ee-H.hepmc3.gz,64.97,16,41.24125,Julia,EEKt,Best,1.5,1.0
events-ee-Z.hepmc3.gz,43.05,16,22.0725,Julia,EEKt,Best,1.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,39.43875,Julia,EEKt,Best,1.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,14.88,FastJet,EEKt,Best,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,28.02,FastJet,EEKt,Best,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,14.74,FastJet,EEKt,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,28.98,FastJet,EEKt,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,21.46333,Julia,EEKt,Best,1.0,0.0
events-ee-H.hepmc3.gz,64.97,16,39.81875,Julia,EEKt,Best,1.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,14.95,FastJet,EEKt,Best,0.2,-1.0
events-ee-H.hepmc3.gz,64.97,16,25.99,FastJet,EEKt,Best,0.2,-1.0
events-ee-Z.hepmc3.gz,43.05,16,14.2,FastJet,EEKt,Best,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,25.68,FastJet,EEKt,Best,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,15.16,FastJet,EEKt,Best,0.4,1.0
events-ee-H.hepmc3.gz,64.97,16,27.86,FastJet,EEKt,Best,0.4,1.0
events-ee-Z.hepmc3.gz,43.05,16,21.71584,Julia,EEKt,Best,1.5,0.0
events-ee-H.hepmc3.gz,64.97,16,40.74208,Julia,EEKt,Best,1.5,0.0
events-ee-Z.hepmc3.gz,43.05,16,22.15917,Julia,EEKt,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,41.65459,Julia,EEKt,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,21.75541,Julia,EEKt,Best,4.0,0.0
events-ee-H.hepmc3.gz,64.97,16,40.45125,Julia,EEKt,Best,4.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,22.87125,Julia,EEKt,Best,4.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,41.85291,Julia,EEKt,Best,4.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,22.38708,Julia,Durham,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,41.610839999999996,Julia,Durham,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,15.01,FastJet,EEKt,Best,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,29.56,FastJet,EEKt,Best,2.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,17.292920000000002,Julia,EEKt,Best,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,33.51875,Julia,EEKt,Best,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,22.42125,Julia,EEKt,Best,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,41.17083,Julia,EEKt,Best,2.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,19.68,FastJet,EEKt,Best,1.5,-1.0
events-ee-H.hepmc3.gz,64.97,16,33.02,FastJet,EEKt,Best,1.5,-1.0
events-ee-Z.hepmc3.gz,43.05,16,13.5925,Julia,EEKt,Best,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,27.42,Julia,EEKt,Best,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,14.51,FastJet,EEKt,Best,4.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,28.46,FastJet,EEKt,Best,4.0,-1.0
