File,mean_particles,File_path,n_samples,time_per_event
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,44.46351
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,77.69306999999999
