file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-ee-120.hepmc3.gz,47.08,16,18.22051,Julia,EEKt,Best,1.5,0.0
events-ee-150.hepmc3.gz,51.57,16,18.658730000000002,Julia,EEKt,Best,1.5,0.0
events-ee-200.hepmc3.gz,55.9,16,22.10286,Julia,EEKt,Best,1.5,0.0
events-ee-230.hepmc3.gz,60.82,16,24.24104,Julia,EEKt,Best,1.5,0.0
events-ee-H.hepmc3.gz,64.97,16,27.88425,Julia,EEKt,Best,1.5,0.0
events-ee-Z.hepmc3.gz,43.05,16,15.335230000000001,Julia,EEKt,Best,4.0,1.0
events-ee-120.hepmc3.gz,47.08,16,17.03209,Julia,EEKt,Best,4.0,1.0
events-ee-150.hepmc3.gz,51.57,16,18.9142,Julia,EEKt,Best,4.0,1.0
events-ee-200.hepmc3.gz,55.9,16,22.6631,Julia,EEKt,Best,4.0,1.0
events-ee-230.hepmc3.gz,60.82,16,24.590700000000002,Julia,EEKt,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,28.35353,Julia,EEKt,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,14.90653,Julia,EEKt,Best,4.0,0.0
events-ee-120.hepmc3.gz,47.08,16,16.78664,Julia,EEKt,Best,4.0,0.0
events-ee-150.hepmc3.gz,51.57,16,18.55093,Julia,EEKt,Best,4.0,0.0
events-ee-200.hepmc3.gz,55.9,16,22.317159999999998,Julia,EEKt,Best,4.0,0.0
events-ee-230.hepmc3.gz,60.82,16,24.513160000000003,Julia,EEKt,Best,4.0,0.0
events-ee-H.hepmc3.gz,64.97,16,28.51884,Julia,EEKt,Best,4.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,14.84481,Julia,EEKt,Best,4.0,-1.0
events-ee-120.hepmc3.gz,47.08,16,17.66738,Julia,EEKt,Best,4.0,-1.0
events-ee-150.hepmc3.gz,51.57,16,18.73877,Julia,EEKt,Best,4.0,-1.0
events-ee-200.hepmc3.gz,55.9,16,22.43719,Julia,EEKt,Best,4.0,-1.0
