file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,597.26833,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,844.07334,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1210.88416,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1370.49916,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1722.4083300000002,Julia,AntiKt,N2Plain,1.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,22.23,FastJet,Kt,N2Tiled,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,37.36,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,73.47,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,118.53,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,150.91,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,195.53,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,195.85,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,268.59,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,382.11,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,508.07,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,688.33,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,783.2,FastJet,Kt,N2Tiled,2.0,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,942.08,FastJet,Kt,N2Tiled,2.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,14.11,FastJet,CA,N2Plain,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,25.56,FastJet,CA,N2Plain,0.4,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,148.78,FastJet,CA,N2Plain,0.4,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,313.86,FastJet,CA,N2Plain,0.4,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,470.61,FastJet,CA,N2Plain,0.4,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,556.95,FastJet,CA,N2Plain,0.4,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,552.62,FastJet,CA,N2Plain,0.4,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,1022.57,FastJet,CA,N2Plain,0.4,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,1474.43,FastJet,CA,N2Plain,0.4,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,2179.64,FastJet,CA,N2Plain,0.4,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,3149.44,FastJet,CA,N2Plain,0.4,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,3062.25,FastJet,CA,N2Plain,0.4,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,4034.61,FastJet,CA,N2Plain,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,33.75792,Julia,AntiKt,N2Tiled,3.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,53.56917000000001,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,101.76625,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,156.99208000000002,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,196.32334,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,249.02,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,248.77625,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,338.7075,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,465.46625,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,600.62625,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,789.37917,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,888.23042,Julia,AntiKt,N2Tiled,3.0,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1050.67958,Julia,AntiKt,N2Tiled,3.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,21.36,FastJet,Kt,N2Tiled,1.5,1.0
events-ee-H.hepmc3.gz,64.97,16,34.97,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,65.95,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,103.87,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,133.35,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,171.87,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,172.92,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,233.52,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,327.23,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,431.25,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,572.39,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,653.07,FastJet,Kt,N2Tiled,1.5,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,777.11,FastJet,Kt,N2Tiled,1.5,1.0
events-ee-Z.hepmc3.gz,43.05,16,16.94,FastJet,CA,N2Plain,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,31.84,FastJet,CA,N2Plain,0.2,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,363.57,FastJet,CA,N2Plain,0.2,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,957.01,FastJet,CA,N2Plain,0.2,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,1706.56,FastJet,CA,N2Plain,0.2,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,2071.88,FastJet,CA,N2Plain,0.2,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,2080.86,FastJet,CA,N2Plain,0.2,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,4642.94,FastJet,CA,N2Plain,0.2,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,7657.89,FastJet,CA,N2Plain,0.2,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,11760.4,FastJet,CA,N2Plain,0.2,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,19238.4,FastJet,CA,N2Plain,0.2,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,19419.1,FastJet,CA,N2Plain,0.2,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,26719.2,FastJet,CA,N2Plain,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,18.18,FastJet,AntiKt,N2Plain,0.2,-1.0
events-ee-H.hepmc3.gz,64.97,16,33.98,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,366.88,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,971.58,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,1715.11,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,2087.84,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,2096.18,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,4620.7,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,7555.67,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,11682.8,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,18734.2,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,18949.8,FastJet,AntiKt,N2Plain,0.2,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,26182.8,FastJet,AntiKt,N2Plain,0.2,-1.0
events-ee-Z.hepmc3.gz,43.05,16,17.02,FastJet,Kt,N2Tiled,0.2,1.0
events-ee-H.hepmc3.gz,64.97,16,27.3,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,39.14,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,57.0,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,73.25,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,92.98,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,91.93,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,124.6,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,174.21,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,230.42,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,311.53,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,359.48,FastJet,Kt,N2Tiled,0.2,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,437.79,FastJet,Kt,N2Tiled,0.2,1.0
events-ee-Z.hepmc3.gz,43.05,16,16.92,FastJet,CA,N2Tiled,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,29.03,FastJet,CA,N2Tiled,0.4,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,37.44,FastJet,CA,N2Tiled,0.4,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,58.91,FastJet,CA,N2Tiled,0.4,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,76.94,FastJet,CA,N2Tiled,0.4,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,102.95,FastJet,CA,N2Tiled,0.4,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,103.24,FastJet,CA,N2Tiled,0.4,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,139.26,FastJet,CA,N2Tiled,0.4,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,199.06,FastJet,CA,N2Tiled,0.4,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,272.72,FastJet,CA,N2Tiled,0.4,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,370.09,FastJet,CA,N2Tiled,0.4,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,420.3,FastJet,CA,N2Tiled,0.4,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,501.07,FastJet,CA,N2Tiled,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,14.1,Julia,AntiKt,N2Plain,0.2,-1.0
events-ee-H.hepmc3.gz,64.97,16,27.74375,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,34.6075,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,69.40875,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,97.96291000000001,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,146.7575,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,145.26041,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,219.2325,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,363.02916,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,533.64375,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,783.21542,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,952.42625,Julia,AntiKt,N2Plain,0.2,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1221.73833,Julia,AntiKt,N2Plain,0.2,-1.0
events-ee-Z.hepmc3.gz,43.05,16,22.81458,Julia,Kt,N2Tiled,0.4,1.0
events-ee-H.hepmc3.gz,64.97,16,39.9375,Julia,Kt,N2Tiled,0.4,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,41.31875,Julia,Kt,N2Tiled,0.4,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,65.14833,Julia,Kt,N2Tiled,0.4,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,80.77916,Julia,Kt,N2Tiled,0.4,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,114.72166000000001,Julia,Kt,N2Tiled,0.4,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,117.01791000000001,Julia,Kt,N2Tiled,0.4,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,146.21417,Julia,Kt,N2Tiled,0.4,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,208.12875,Julia,Kt,N2Tiled,0.4,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,260.505,Julia,Kt,N2Tiled,0.4,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,342.33457999999996,Julia,Kt,N2Tiled,0.4,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,388.04332999999997,Julia,Kt,N2Tiled,0.4,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,452.96583,Julia,Kt,N2Tiled,0.4,1.0
events-ee-Z.hepmc3.gz,43.05,16,17.37375,Julia,CA,N2Tiled,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,32.04916,Julia,CA,N2Tiled,0.2,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,27.770410000000002,Julia,CA,N2Tiled,0.2,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,41.1575,Julia,CA,N2Tiled,0.2,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,50.056670000000004,Julia,CA,N2Tiled,0.2,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,70.36083,Julia,CA,N2Tiled,0.2,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,71.59083000000001,Julia,CA,N2Tiled,0.2,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,86.39541000000001,Julia,CA,N2Tiled,0.2,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,126.10958000000001,Julia,CA,N2Tiled,0.2,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,164.35959,Julia,CA,N2Tiled,0.2,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,211.29667,Julia,CA,N2Tiled,0.2,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,248.94791,Julia,CA,N2Tiled,0.2,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,294.09333000000004,Julia,CA,N2Tiled,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,21.24792,Julia,Kt,N2Plain,1.0,1.0
events-ee-H.hepmc3.gz,64.97,16,36.653330000000004,Julia,Kt,N2Plain,1.0,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,80.46583000000001,Julia,Kt,N2Plain,1.0,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,140.85375,Julia,Kt,N2Plain,1.0,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,196.18875,Julia,Kt,N2Plain,1.0,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,261.73083,Julia,Kt,N2Plain,1.0,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,259.51208,Julia,Kt,N2Plain,1.0,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,406.17292000000003,Julia,Kt,N2Plain,1.0,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,611.56625,Julia,Kt,N2Plain,1.0,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,859.6441599999999,Julia,Kt,N2Plain,1.0,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1247.24042,Julia,Kt,N2Plain,1.0,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1399.4316700000002,Julia,Kt,N2Plain,1.0,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1764.45291,Julia,Kt,N2Plain,1.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,31.03292,Julia,Kt,N2Tiled,1.5,1.0
events-ee-H.hepmc3.gz,64.97,16,50.58291,Julia,Kt,N2Tiled,1.5,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,90.68583000000001,Julia,Kt,N2Tiled,1.5,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,134.24834,Julia,Kt,N2Tiled,1.5,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,164.35,Julia,Kt,N2Tiled,1.5,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,208.45625,Julia,Kt,N2Tiled,1.5,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,209.54,Julia,Kt,N2Tiled,1.5,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,273.67458000000005,Julia,Kt,N2Tiled,1.5,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,374.51292,Julia,Kt,N2Tiled,1.5,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,471.40167,Julia,Kt,N2Tiled,1.5,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,603.12,Julia,Kt,N2Tiled,1.5,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,668.4625,Julia,Kt,N2Tiled,1.5,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,790.38792,Julia,Kt,N2Tiled,1.5,1.0
events-ee-Z.hepmc3.gz,43.05,16,16.88,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-ee-H.hepmc3.gz,64.97,16,29.02,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,37.49,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,61.53,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,77.41,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,103.71,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,104.63,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,142.09,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,201.18,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,268.79,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,365.11,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,411.76,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,502.69,FastJet,AntiKt,N2Tiled,0.4,-1.0
events-ee-Z.hepmc3.gz,43.05,16,24.090410000000002,Julia,AntiKt,N2Plain,3.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,39.39833,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,86.64667,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,148.745,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,205.33,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,269.8775,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,267.67208000000005,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,409.2775,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,618.75208,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,866.06083,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1236.1691700000001,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1393.51291,Julia,AntiKt,N2Plain,3.0,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1756.41667,Julia,AntiKt,N2Plain,3.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,14.66,FastJet,CA,N2Plain,2.0,0.0
events-ee-H.hepmc3.gz,64.97,16,25.69,FastJet,CA,N2Plain,2.0,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,57.69,FastJet,CA,N2Plain,2.0,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,102.52,FastJet,CA,N2Plain,2.0,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,145.32,FastJet,CA,N2Plain,2.0,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,188.59,FastJet,CA,N2Plain,2.0,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,188.53,FastJet,CA,N2Plain,2.0,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,291.61,FastJet,CA,N2Plain,2.0,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,439.99,FastJet,CA,N2Plain,2.0,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,630.25,FastJet,CA,N2Plain,2.0,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,892.47,FastJet,CA,N2Plain,2.0,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1015.09,FastJet,CA,N2Plain,2.0,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1279.7,FastJet,CA,N2Plain,2.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,16.78,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-ee-H.hepmc3.gz,64.97,16,27.02,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,39.67,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,57.62,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,72.12,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,91.55,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,90.57,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,124.02,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,174.03,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,231.91,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,312.55,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,352.93,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,431.5,FastJet,AntiKt,N2Tiled,0.2,-1.0
events-ee-Z.hepmc3.gz,43.05,16,17.90375,Julia,AntiKt,N2Plain,0.4,-1.0
events-ee-H.hepmc3.gz,64.97,16,32.9925,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,53.62625,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,103.90666999999999,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,149.38,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,208.91,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,209.62291000000002,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,326.97958,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,514.54625,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,736.1945900000001,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1080.39958,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1251.82375,Julia,AntiKt,N2Plain,0.4,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1579.625,Julia,AntiKt,N2Plain,0.4,-1.0
events-ee-Z.hepmc3.gz,43.05,16,20.36,FastJet,CA,N2Tiled,1.0,0.0
events-ee-H.hepmc3.gz,64.97,16,33.29,FastJet,CA,N2Tiled,1.0,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,56.18,FastJet,CA,N2Tiled,1.0,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,89.76,FastJet,CA,N2Tiled,1.0,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,111.9,FastJet,CA,N2Tiled,1.0,0.0
