file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-ee-H.hepmc3.gz,64.97,16,30.83,FastJet,EEKt,Best,2.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,18.45125,Julia,EEKt,Best,0.4,1.0
events-ee-H.hepmc3.gz,64.97,16,34.62,Julia,EEKt,Best,0.4,1.0
events-ee-Z.hepmc3.gz,43.05,16,14.92,FastJet,Durham,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,29.37,FastJet,Durham,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,15.81,FastJet,EEKt,Best,0.4,-1.0
events-ee-H.hepmc3.gz,64.97,16,27.59,FastJet,EEKt,Best,0.4,-1.0
events-ee-Z.hepmc3.gz,43.05,16,22.98042,Julia,EEKt,Best,1.5,1.0
events-ee-H.hepmc3.gz,64.97,16,41.21833000000001,Julia,EEKt,Best,1.5,1.0
events-ee-Z.hepmc3.gz,43.05,16,21.52959,Julia,EEKt,Best,1.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,38.21917,Julia,EEKt,Best,1.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,15.36,FastJet,EEKt,Best,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,28.66,FastJet,EEKt,Best,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,15.14,FastJet,EEKt,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,29.73,FastJet,EEKt,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,21.42583,Julia,EEKt,Best,1.0,0.0
events-ee-H.hepmc3.gz,64.97,16,39.48666,Julia,EEKt,Best,1.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,15.45,FastJet,EEKt,Best,0.2,-1.0
events-ee-H.hepmc3.gz,64.97,16,25.99,FastJet,EEKt,Best,0.2,-1.0
events-ee-Z.hepmc3.gz,43.05,16,14.34,FastJet,EEKt,Best,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,26.24,FastJet,EEKt,Best,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,15.27,FastJet,EEKt,Best,0.4,1.0
events-ee-H.hepmc3.gz,64.97,16,27.85,FastJet,EEKt,Best,0.4,1.0
events-ee-Z.hepmc3.gz,43.05,16,23.157089999999997,Julia,EEKt,Best,1.5,0.0
events-ee-H.hepmc3.gz,64.97,16,41.01041,Julia,EEKt,Best,1.5,0.0
events-ee-Z.hepmc3.gz,43.05,16,22.612910000000003,Julia,EEKt,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,41.355,Julia,EEKt,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,23.69291,Julia,EEKt,Best,4.0,0.0
events-ee-H.hepmc3.gz,64.97,16,41.823330000000006,Julia,EEKt,Best,4.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,22.03333,Julia,EEKt,Best,4.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,39.55834,Julia,EEKt,Best,4.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,22.91,Julia,Durham,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,40.90375,Julia,Durham,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,15.14,FastJet,EEKt,Best,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,29.26,FastJet,EEKt,Best,2.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,17.49333,Julia,EEKt,Best,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,32.920840000000005,Julia,EEKt,Best,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,23.29791,Julia,EEKt,Best,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,41.77125,Julia,EEKt,Best,2.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,20.46,FastJet,EEKt,Best,1.5,-1.0
events-ee-H.hepmc3.gz,64.97,16,34.06,FastJet,EEKt,Best,1.5,-1.0
events-ee-Z.hepmc3.gz,43.05,16,14.849580000000001,Julia,EEKt,Best,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,29.164160000000003,Julia,EEKt,Best,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,14.55,FastJet,EEKt,Best,4.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,29.12,FastJet,EEKt,Best,4.0,-1.0
