file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-ee-Z.hepmc3.gz,43.05,16,21.29,FastJet,EEKt,Best,4.0,0.0
events-ee-H.hepmc3.gz,64.97,16,38.47,FastJet,EEKt,Best,4.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,21.54,FastJet,EEKt,Best,2.0,0.0
events-ee-H.hepmc3.gz,64.97,16,38.98,FastJet,EEKt,Best,2.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,16.6663,Julia,EEKt,Best,0.2,1.0
events-ee-H.hepmc3.gz,64.97,16,31.977960000000003,Julia,EEKt,Best,0.2,1.0
events-ee-Z.hepmc3.gz,43.05,16,20.35317,Julia,EEKt,Best,0.4,1.0
events-ee-H.hepmc3.gz,64.97,16,37.62971,Julia,EEKt,Best,0.4,1.0
events-ee-Z.hepmc3.gz,43.05,16,20.39,FastJet,Durham,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,36.67,FastJet,Durham,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,18.34,FastJet,EEKt,Best,0.4,-1.0
events-ee-H.hepmc3.gz,64.97,16,27.62,FastJet,EEKt,Best,0.4,-1.0
events-ee-Z.hepmc3.gz,43.05,16,25.087310000000002,Julia,EEKt,Best,1.5,1.0
events-ee-H.hepmc3.gz,64.97,16,44.81522,Julia,EEKt,Best,1.5,1.0
events-ee-Z.hepmc3.gz,43.05,16,23.24257,Julia,EEKt,Best,1.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,42.36405,Julia,EEKt,Best,1.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,18.32,FastJet,EEKt,Best,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,28.45,FastJet,EEKt,Best,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,20.4,FastJet,EEKt,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,36.67,FastJet,EEKt,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,23.90239,Julia,EEKt,Best,1.0,0.0
events-ee-H.hepmc3.gz,64.97,16,42.64687,Julia,EEKt,Best,1.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,23.67,FastJet,EEKt,Best,0.2,-1.0
events-ee-H.hepmc3.gz,64.97,16,29.53,FastJet,EEKt,Best,0.2,-1.0
events-ee-Z.hepmc3.gz,43.05,16,22.48,FastJet,EEKt,Best,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,29.79,FastJet,EEKt,Best,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,18.04,FastJet,EEKt,Best,0.4,1.0
events-ee-H.hepmc3.gz,64.97,16,27.95,FastJet,EEKt,Best,0.4,1.0
events-ee-Z.hepmc3.gz,43.05,16,24.746570000000002,Julia,EEKt,Best,1.5,0.0
events-ee-H.hepmc3.gz,64.97,16,45.11418,Julia,EEKt,Best,1.5,0.0
events-ee-Z.hepmc3.gz,43.05,16,26.49042,Julia,EEKt,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,46.95761,Julia,EEKt,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,25.32956,Julia,EEKt,Best,4.0,0.0
events-ee-H.hepmc3.gz,64.97,16,46.365010000000005,Julia,EEKt,Best,4.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,25.333270000000002,Julia,EEKt,Best,4.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,45.50451,Julia,EEKt,Best,4.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,20.69,FastJet,EEKt,Best,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,37.12,FastJet,EEKt,Best,2.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,19.71,FastJet,EEKt,Best,4.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,34.77,FastJet,EEKt,Best,4.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,26.194180000000003,Julia,Durham,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,46.51138,Julia,Durham,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,20.48,FastJet,EEKt,Best,1.5,-1.0
events-ee-H.hepmc3.gz,64.97,16,33.01,FastJet,EEKt,Best,1.5,-1.0
events-ee-Z.hepmc3.gz,43.05,16,19.58765,Julia,EEKt,Best,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,36.64267,Julia,EEKt,Best,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,15.046770000000002,Julia,EEKt,Best,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,30.78554,Julia,EEKt,Best,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,25.984479999999998,Julia,EEKt,Best,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,46.40178,Julia,EEKt,Best,2.0,1.0
