file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-ee-H.hepmc3.gz,64.97,16,77.69306999999999,Julia,EEKt,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,44.475,Julia,EEKt,Best,4.0,0.0
events-ee-H.hepmc3.gz,64.97,16,78.68833000000001,Julia,EEKt,Best,4.0,0.0
events-ee-Z.hepmc3.gz,43.05,16,46.08446,Julia,EEKt,Best,4.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,80.23745,Julia,EEKt,Best,4.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,30.51,FastJet,EEKt,Best,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,55.19,FastJet,EEKt,Best,2.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,29.73,FastJet,EEKt,Best,4.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,53.23,FastJet,EEKt,Best,4.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,43.32643,Julia,Durham,Best,4.0,1.0
events-ee-H.hepmc3.gz,64.97,16,77.01768,Julia,Durham,Best,4.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,31.35,FastJet,EEKt,Best,1.5,-1.0
events-ee-H.hepmc3.gz,64.97,16,51.57,FastJet,EEKt,Best,1.5,-1.0
events-ee-Z.hepmc3.gz,43.05,16,34.823679999999996,Julia,EEKt,Best,0.4,0.0
events-ee-H.hepmc3.gz,64.97,16,63.00754,Julia,EEKt,Best,0.4,0.0
events-ee-Z.hepmc3.gz,43.05,16,28.81205,Julia,EEKt,Best,0.2,0.0
events-ee-H.hepmc3.gz,64.97,16,54.13942,Julia,EEKt,Best,0.2,0.0
events-ee-Z.hepmc3.gz,43.05,16,44.67846,Julia,EEKt,Best,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,78.15519,Julia,EEKt,Best,2.0,1.0
