File,mean_particles,File_path,n_samples,time_per_event
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,28.45
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,44.17
